url,question_title,question_text,followers,views,likes,topics1,topics2,topics3,topics4
https://www.zhihu.com/question/34338522,身体里有毒素，如何打扫自己的器官？,"


1、心
心脏就是健康。只有心脏健康，才能使机体发挥正常的生理功能。


检查心脏是否需要打扫
1、舌头溃疡。中医认为舌和心脏的关系最为密切，所以溃疡长在舌头上，通常认为是心脏有内火，或是火毒。
2、额头长痘。额头是心脏管辖的一个属地，心火旺盛成为火毒时，这个属地也会沸腾，于是此起彼伏地出现很多痘痘。
3、失眠，心悸。心脏处于不停的工作中，当火毒停留于心而无法排除时，睡眠不会安稳。
4、胸闷或刺痛。心脏内出现瘀血也是一种毒素，就像是在公路上堵车，轻一些的是胸闷，重一些的则会出现刺痛。


如何打扫心脏中的垃圾
1、吃苦排毒。首推莲子芯，它味苦，可以发散心火，虽然有寒性，但不会损伤人体的阳气，所以一向被认为是最好的化解心脏热毒的食物。可以用莲子芯泡茶，不妨再加些竹叶或生甘草，能增强莲子芯的排毒作用。
2、按压心脏排毒要穴。这是指少府穴，位置在手掌心，第4、5掌骨之间，握拳时小指与无名指指端之间。按压这个穴位不妨用些力，左右手交替。
3、绿豆利尿排毒。绿豆可以通过利尿、清热的办法，来化解并排出心脏的毒素，但吃绿",7,9,0, 排毒, 中医养生, 养身健身, 美容养生
https://www.zhihu.com/question/653522559,每天久坐4小时以上，身体会出现哪些状况？,中焦淤堵，我们现代人普遍的亚健康及慢病的情况大都是中焦淤堵（中医的说法），翻译成白话就是我们腰腹赘肉多了。反应的也会就很多了，第一就是容易肥胖，肥胖会引起各种慢性疾病（四高等等）第二容易引起便秘，而便秘还会进一步引起肝脏负担加大，以及情绪上的抑郁等。第三是影响社交，这是属于大健康板块上的社会学健康范畴。第四头脊椎形变及引起的头部供血不足。等等，不一一说了。还有很多,3,1,0, 腰肌劳损, 久坐, 养身健身, 办公室坐姿
https://www.zhihu.com/question/35600874,经常抽筋怎么办？,"一、人们为什么会抽筋？
据统计，95%的人都会有抽筋的体会。所谓抽筋，在医学上的定义是“肌肉的不自主收缩，非意愿性的动作”，其最常发生的位置是在小腿后侧的肌肉，还有脚趾和脚掌部位。引发抽筋主要有下面几个原因：
1.中枢神经过度兴奋
人体的神经系统分为中枢神经和外周神经两部分，中枢神经包括脑和脊髓。当我们运动时，中枢神经兴奋，会把信息传达到外周神经，指挥肌肉收缩而完成任务。如果中枢神经过度兴奋，外周神经一下子接收大量信息，超过负载，则外周神经就会不安定，而引发抽筋。
2.中枢神经在休息
夜晚睡觉时，中枢神经处于休眠状态，便对外周神经的控制减低，外周神经活动稍大也可能引发抽筋。有些人容易在熟睡时抽筋，就是这个原因。


3.电解质不平衡
由于人体的神经是浸润在体液中的，如果体液里面缺乏某些电解质，也会引发抽筋。血液中的电解质主要是指钙、钾、镁、钠等矿物质离子。老年人因为身体机能退化，钙离子和镁离子含量比年轻人低，而孕妇由于荷尔蒙分泌等特殊原因，也容易缺乏电解质，从而引起抽筋的现象。
4.血液循环不好
血",5,5,0, 养生, 运动损伤, 健身技术, 养身健身
https://www.zhihu.com/question/31663939,女性，腰和膝盖不好，能进行什么样的健身或者体育锻炼增强体质？,因为剖腹产麻药和恢复的不太好，经常性腰痛。几年前因为骑电动车，膝盖受凉，不是很好，经常酸软无力。 但是还是想锻炼体质，去了健身房咨询，健身顾问说没有问…,5,2,5, 康复医学, 养身健身,,
https://www.zhihu.com/question/48510880,现实生活中如何能做到特别能打？,普通人做一些什么才能做到一打二，或者一打三毫无压力。,5,0,1, 打架斗殴, 养身健身, 打架技巧, 硬派健身
https://www.zhihu.com/question/50747362,赴韩整形和国内整形，到底该怎么选择？,现在大家对于赴韩整形和在国内整形，有很多不一样的看法，那么到底是国内整形好，还是赴韩整形好呢？,2,3,4, 美容整形, 整骨, 微整形,
https://www.zhihu.com/question/530108916,参军之前怎么锻炼身体?,今年秋季兵 怕因为体能方面出差错 想询问在入伍之前该做些什么运动来提高自己的身体素质,1,1,2, 跳绳 健身,,,
https://www.zhihu.com/question/50900926,如何锻炼腹部深层肌肉？,嗯，腹部深层肌无力，而背部肌肉代偿性功能增强，前后牵拉力不均衡造成腰痛 臀大 腿粗 好吧痛经 脊柱腰部曲度变大等问题。题主还因为脊柱底盘（腰椎问题）不…,3,0,0, 健身指导, 养身健身, 健身塑形, 美容健身
https://www.zhihu.com/question/268449213,什么东西泡茶对皮肤好，能够排毒养颜的？,"1.蜂蜜泡水喝排毒养颜，减少体内毒素堆积
2.柠檬泡水喝，柠檬含有丰富的维生素，防止皮肤色素沉淀有一定作用
3.用玫瑰花泡水喝能够帮助排毒养颜。用玫瑰花泡水喝，能够有效促进身体的气血运行，使人气色红润，再加上身体血液循环加快后，能够促进毒素排出体外，从而有效排毒养颜
4.用山楂泡水喝能够帮助排毒养颜。山楂不仅能够帮助解油腻，快速消除油脂，还能够帮助排泄体内残留的毒素废物，让体内残存的毒素能够排出体外，从而排毒养颜",2,1,0, 养身健身, 燃脂减肥,,
https://www.zhihu.com/question/637528678,身体没啥事，不小心吃了颗布洛芬会怎样？ ​?,那颗布洛芬会穿梭在你身体的各个器官问：“你疼吗？你疼吗？是你在疼吗？”找了好久没找到 知道你说谎了 它生气的戳了一下你的肝离开了,5,0,0, 身体, 健康常识, 养身健身,
https://www.zhihu.com/question/28434056,广东的“汤”主要营养成分是什么？为什么广东人适宜喝汤？在现代健身营养体系下喝汤是否有益？,"1.广东的“汤”主要营养成分是什么？
“汤文化几乎是广东饮食文化的全部底蕴”，广东人喜欢喝汤，几乎每餐必须喝汤。汤常分为滚汤和炖汤，而广东以”老火汤“闻名。
所谓”老火“，即以瓦煲为容器，水煮沸后放进汤料，再次煮沸后将火调小,，慢慢煲制3~5个小时而成的汤。讲究的老火汤在煮沸后撇去浮沫，并且在熬制过程中撇去飘在表面的油脂。
汤中主要是水，占到近90%，除此之外还剩下一些游离氨基酸（谷氨酸，甘氨酸，丙氨酸等），含氮浸出物，嘌呤等成分。扬州大学的一项研究显示，随着炖煮时间的延长，糖，蛋白质，脂肪，灰分和固形物的数量增加，平均在4~5h左右达到峰值，换句话说，长时间炖煮的老火汤更”浓“，但即便如此，和汤中的食材相比，汤当中溶出的营养物质依旧少的可怜....
滋味上，老火汤味道更鲜美主要因为长时间的炖煮使得含氮浸出物的释放更充分，但这并不代表营养价值更高。相反，长时间的100℃左右的炖煮，禽畜肉中的维生素A，维生素B1，B2都有不同程度的损失，营养价值反而有所下降。
另外，像大家关注的嘌呤，盐，",5,0,3, 养身健身,,,
https://www.zhihu.com/question/38189911,南北养生有差异，应如何区别对待?,"南方人爱吃甜味的豆腐花，北方人爱吃咸味的豆腐脑。我国地大物博，南北方差异明显，人们起居、饮食等习惯大相径庭，所以南北方的养生方式需要辩证地对待。
南方百岁老人居多，北方胖子居多
根据全国人口普查的最新数据，目前我国百岁老人多分布在南方。
2015“中国肥胖指数”已发布，北方肥胖率达35%以上，南方肥胖率则为27%左右。尤其东北地区，更是成为胖子的重灾区。
为什么南方多百岁老人，北方多胖子？
温度差异 南方常年气候温和，北方气候变化剧烈。当人们在20度左右的环境下生活，感觉最为舒服，而且有益于人体长寿。
迄今为止，中国老年学和老年医学学会认定的“中国长寿之乡”有60多个，但没有一个在寒冷的东北。也正因为北方天气寒冷，一来需要大量脂肪提供热量维持人体活动，二来新陈代谢速度比南方较缓，所以，胖子就此产生。
饮食差异 肥胖当然离不开饮食。在北方人的饮食习惯中，高脂肪高胆固醇的食物偏多，酒桌文化也要比南方更重视，因此北方人更容易成为肥胖人群。
无论在南方还是北方，冬季都是匿藏精气、科学进补的好时节。 但",2,0,0, 养身, 健康科普, 中医养生, 养身健身
https://www.zhihu.com/question/47649389,吃燕窝多久才有用？,燕窝到底都有什么功效？吃多久才会有效？燕窝吃多少才是最好？,5,3,0, 中医, 燕窝, 美容护肤, 养身健身
https://www.zhihu.com/question/436830558,有哪些所谓的养生理论是错误的？,"我就说点中医这一块儿的。
中药没有副作用。错。中药里面也是化学成分，都会通过人体代谢，和西药本质是一样的。所以，中药也有副作用。
喝中药腹泻，或者拉肚子，就是副作用。应该立即停止服用，千万别傻傻的认为是给身体排毒，身体哪有毒需要排？
不能同一副药喝很久，需要找医生调换一下方子。
同一个医生治了很久，还是没治好，改换医生了，不要再一棵树上吊死，在别的树上多试几次。
除了你的主治医生因为特殊原因给你开的代茶饮的方子，别的任何泡水喝的东西就别喝了。两个字，没用。一句话概括，一点用都没有。包括但不限于枸杞，玫瑰，当归，黄芪，党参，玫瑰花。
生病了喝这些东西治不好，需要医生诊断，医生开方子，回家熬药喝下去才有效果。
所谓的敲胆经，敲带脉，你的主治医生没专门让你这么干，那这些都是没有用的养生手段。
养生的运动里，太极拳，八段锦可以试一试，因为你做这两样，是真的运动了。
别跑到小摊上自行购买药材，因为这些药材都是以次充好，质量不行，才流通到市面的，里面有没有发霉都不知道，质量是得不到保证的。
先写这么多，想到了",5,0,2, 养生论坛, 养生平台, 养身健身, 养生产品
https://www.zhihu.com/question/40104797,突然间很饿浑身无力伴随着发抖是怎么回事？,一直都有吃东西，刚才炒菜的时候突然就浑身无力觉得自己超级饿而且越来越饿因为无力身体就会发抖，坐下来吃了好多东西才觉得稍微好转。这种情况已经不是第一次了…,8,7,8, 身体健康, 养身健身,,
https://www.zhihu.com/question/61346189,为什么韩国妹子吃烤肉，吃泡面不会胖？,感觉韩国每天吃的就是烤肉 汤 米饭 泡面（本地俗称的拉面）。为什么韩国妹子都不胖？皮肤也不错,2,2,0, 食品健康, 养身健身,,
https://www.zhihu.com/question/40049377,大量运动会得心肌炎？,我在健身房大重量卧推时一个私教对我说的,3,2,0, 健身标准, 养身健身, 燃健身, 极限健身
https://www.zhihu.com/question/410727486,人如果能完全掌握自己的身体将怎么样？,"如果完全掌握自己的身体，可能会有以下的一些表现。
1、激素
当你可以控制体内的某些激素的分泌与否的时候，你的情绪就会完全的受你自己掌控。比如控制多巴胺、内啡肽的产生，你可以对任何事物产生愉悦感，然后可以对这样事物或者这个人，永远保持着热情、喜欢的感觉，并坚持下去。不会因为多巴胺的不分泌，丧失喜爱而厌倦放弃。
而面对一些不好的事情，可能是游戏、烟、性等等外在不良刺激产生的多巴胺让人沉迷进去。那么一样可以控制多巴胺的不分泌，从而脱离出来。
如果控制肾上腺素的产生，人就很容易打破自己肉身的限制，轻易办到一些平常办不到的事情。
以上只是简单的例子，实际上人体内激素多种多样，各种激素搭配都有不同效果，如果要控制，还得不断实验。
2、肌肉、毛孔
如果能控制自己身上的每一条肌肉，那么就能达到“肌肉若一”的状态，在这个状态下，通过操控对各个大小肌肉的松紧，可以释放出非常强大的力量。同时对自身的力量也会达到非常精细的地步，比如可以用手抓起一块豆腐。
控制毛孔，意外着你可以不通过口鼻来呼吸，而是通过身上的毛孔换气",2,0,0, 身体状态, 养身健身,,
